Title ID	Region	Name	PKG direct link	zRIF	Content ID	Last Modification Date	Original Name	File Size	SHA256	Required FW	App Version
PCSE00587	US	樂高侏羅紀世界 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/UP1018/PCSE00587_00/UP1018-PCSE00587_00-LEGOJW0000000001_bg_1_67cf06320251d40bf2d277d7e467ba2a2b73e2ee.pkg	KO5ifR1dQ+eHBhgaGFpATTW1MAfZ7+Pq7u8VjrATn/92Svvd3H3mvKLJ8bmexvsMro/G+OAGANc3FHEA	UP1018-PCSE00587_00-LEGOJW0000000001	2017/9/26 00:00		1600450448	a160619bf872cd2d2a2a9aafc2ea0f9fc29f6ae060a6725d20ba94f7744196ea	3.5	1
PCSE00588	US	超次元海王星 U：戰鬥釋放 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/UP0031/PCSE00588_00/UP0031-PCSE00588_00-ULTIMATECLASHNEP_bg_1_23f9ea10d180e3141167fc3613ca47192bec86a7.pkg	KO5ifR1dQ+eHBgDth5lqamEBsj/UJ8TT1zHE1dnHMdjDzzUAn/92S/pL7n/8741YNnPqSs7lLqMxPrgBABCuFHkA	UP0031-PCSE00588_00-ULTIMATECLASHNEP	2017/9/26 00:00		1601651840	1e8245caa56decf34266983f393bd9c03b0be09378da80a5dd18dd55b17c0a20	3.36	1
PCSE00589	US	斷絕 [ 中日英韓文版 ]	http://zeus.dl.playstation.net/cdn/UP2045/PCSE00589_00/UP2045-PCSE00589_00-SEVERED000000000_bg_1_416b0bb5ec5ae9988d01b1fa95370b4eeb8a57eb.pkg	KO5ifR1dQ+eHBhgZmJhCTTW1sATZH+wa5hrk6gK3FJ//1gcvmjt3+vledZaGo5/eX7xNWWixbBhNMbQFAHZCFsAA	UP2045-PCSE00589_00-SEVERED000000000	2017/9/26 00:00		235574784	7c04171febd5611d8dce731407ac84d388d67ec8a7e202ddef43394ce1b15302	3.57	1
PCSE00591	US	Sketchcross [ 英文版 ]	http://zeus.dl.playstation.net/cdn/UP2174/PCSE00591_00/UP2174-PCSE00591_00-SKETCHCROSS00001_bg_1_d726cab73ebd4d0bb355047b438be40d381a8477.pkg	KO5ifR1dQ+eHBhgZmptATTW1NATZH+ztGuLs4RzkHxwMthOf//LKjs72/x27Ysb1pjv/DmYrjcb44AYAK/8WZQAA	UP2174-PCSE00591_00-SKETCHCROSS00001	2018/7/17 14:54		340235104	b07a660f6cc6aaff78c5f3754febbd824e196e98d44b0efdea593f8b80facfc8	3.36	1
PCSE00594	US	叢林之爭：自由、快樂和香蕉 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/UP2180/PCSE00594_00/UP2180-PCSE00594_00-JUNGLERUMBLEYEAH_bg_1_eb5a12b0766c21f43f3d6e24da0e540180526bc8.pkg	KO5ifR1dQ+eHBhgZWhhATTW1NAHZ7xXq5+7jGhTq6+TjGunq6IHPfwkJ563iu+ZpeFerewVXecwbjfHBDQCPOxOR	UP2180-PCSE00594_00-JUNGLERUMBLEYEAH	2018/7/17 14:54		259199136	b25ff55d623736d86bd62a0b8d681bad166ff87d1e58ad2a6bb398713b7f7129	3.36	1
PCSE00595	US	Jump全明星亂鬥+ [ 英文版 ]	http://zeus.dl.playstation.net/cdn/UP0700/PCSE00595_00/UP0700-PCSE00595_00-WJ45JSVVSPSV0000_bg_1_ee052890a2957b09870b4947d2b479fc684aca6f.pkg	KO5ifR1dQ+eHBoBcAjXV1NIUZH+4l4mpV3BYWHBAcBjIUnz+S5jwf9sv0yk2JhmejH8u/3g/GuODGwAArSEWGAAA	UP0700-PCSE00595_00-WJ45JSVVSPSV0000	2017/9/26 00:00		1732717152	060de1a9aa8fd90e0ab0de9f334e56cbe5d1c8f46b018727ba56c96e329029ed	3.36	1
PCSE00597	US	泰坦之魂 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/UP3643/PCSE00597_00/UP3643-PCSE00597_00-DEVOTITANSOULS01_bg_1_853b88fd08b9e7f1eb6fcd6f4d573837ed0e07d0.pkg	KO5ifR1dQ+eHBhibmRhDTTW1NAfZ7+Ia5h/iGeLoF+wf6hNsYIjPf3qKEuHdzLWTrqr9b1JJezWbstBi2TCaYmgLAEwFFMMA	UP3643-PCSE00597_00-DEVOTITANSOULS01	2017/9/26 00:00		283694608	4edbb6855f28b8b2948a40019363eb7301b9a1c7cd1c86ee87a099a5ef097ee4	3.36	1
PCSE00598	US	水貓貓：奶工保衛戰 DX 原聲 [ 英文版 ]	MISSING	MISSING	UP4501-PCSE00598_00-SOUNDTRACK00AKDX			66545408			
PCSE00604	US	魔王 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/UP2183/PCSE00604_00/prcqArePvacKIcPUtWVlQxmbjDKIsMlZjAfibzViUscRaHJAqeoKbOjssIIZGIlh.pkg	MISSING	UP2183-PCSE00604_00-BOSSFAIRPLAYLABS	2018/1/27 15:14		95707040	090bde8876a065e1064a08bec548caae2ccdb31d74967df478043e42ce448d35	3.35	1
PCSE00606	US	骷髏女孩：再次返場 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/UP2032/PCSE00606_00/UP2032-PCSE00606_00-SKULLGIRLS000000_bg_1_69ba06650de0833ce181087b688a4a80c359905a.pkg	KO5ifR1dQ+eHBhgZGBtBTTUzMAPZH+wd6uPj7hnkEwyxFJ//ksV6X3xdJhcc4e23jPG9x5TRGB/cAAAnwxP7	UP2032-PCSE00606_00-SKULLGIRLS000000	2017/9/26 00:00		2822167296	664b00090402a06a3a05b21cab6f93bf1ecf46c7f8e1e209d1977443b53a78d5	3.57	1
PCSE00608	US	生化危機：啓示錄 2 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/UP9012/PCSE00608_00/UP9012-PCSE00608_00-RESIDEVILREVELS2_bg_1_35cb473c3c8d9682f54edec8e1188e82448ad2a4.pkg	KO5ifR1dQ+eHBlgaGBpBTTUzsADZH+Qa7OniGubpE+Qa5uoTbITPf2nsZqvt7yjLGyY/2nFsdfGm0Rgf3AAAK7MUkgAA	UP9012-PCSE00608_00-RESIDEVILREVELS2	2017/9/26 00:00		3053842160	aa93d9fc0f6259c7231b6dc390a68b56846b1a94a7c8fb8731e21e95df50d95d	3.52	1
PCSE00610	US	四元素大冒險 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/UP4528/PCSE00610_00/UP4528-PCSE00610_00-ELEMENT4L10APACK_bg_2_b1517f0d261b51aada9f30059f03ebdee0b6d938.pkg	KO5ifR1dQ+eHBpiYGllATTUzBNvv6uPq6+oXYuJjaOAY4Ojsjc9/AW8rpr64WM3y72Afu7eHyHTKQotlw2iKoS0AAJqtFYwA	UP4528-PCSE00610_00-ELEMENT4L10APACK	2017/9/26 00:00		460021968	2e4f6cdfb4a9f32a8691c87b51a4a3e041927aebf5f3e2938c1fcdcfb8f06eb5	3.36	1
PCSE00611	US	SnagFilms：免費觀看電影和電視節目 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/UP2156/PCSE00611_00/UP2156-PCSE00611_00-SNAGFILMPSVITAAP_bg_1_fd73b335b5178acc224c5906b49a876ed30ff56c.pkg	KO5ifR1dg/J5YfzQACNDUzOoqWaGhiD7g/0c3d08fXwDgsM8QxwdA/D5T9D707LGpbbvdq/eWnvrwbrnozE+uAEA34QXZQAA	UP2156-PCSE00611_00-SNAGFILMPSVITAAP	2017/10/21 19:24		10010496	bfb56d396a49d86aeea7324a759f6d3fa181c12ed29c6977e1d9ff41e7d49a25	3.36	1
PCSE00612	US	色彩守護者 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/UP2183/PCSE00612_00/UP2183-PCSE00612_00-FPLCGMAINGAME001_bg_1_b83f26aab624f8f70fa18f71feb1d30b65cd0a84.pkg	KO5ifR1dQ+eHBhgZWhhDTTUzNALZ7xbg4+zu6+jp5+7oCxQ1xOc/26Q3WcqZR0zvxvDc0Hw535Oy0GLZMJpiaAsAluYU9wAA	UP2183-PCSE00612_00-FPLCGMAINGAME001	2017/12/27 22:59		629322736	4243e36231e6abda3b250f51b7587e37fe27d7ea2b2cd888fda79012141da547	3.5	1
PCSE00620	US	詛咒世界大冒險 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/UP4542/PCSE00620_00/UP4542-PCSE00620_00-000000NIHILUMBRA_bg_1_35b6a4203839330fb03e1d9b2a8ab0b71c929b87.pkg	KO5ifR1dQ+eHBpiYmhhBTTUzAtsPscrP08PTJ9TXKcgRn/8m7+j51Vt2KcJu8WXmw/V8LJSFFsuG0RRDWwAADGUVPgAA	UP4542-PCSE00620_00-000000NIHILUMBRA	2017/9/26 00:00		356290784	91cefdc2c0e29a5b2534b0d2768340e1bac86f8ea2bcea5dd998d8d61dd16fc0	3.35	1
PCSE00621	US	墮落的英雄 高清版 [ 需 3.61 及以上系統版本 | 英文版 ]	http://zeus.dl.playstation.net/cdn/UP2187/PCSE00621_00/UP2187-PCSE00621_00-VDHPSV000000000U_bg_1_b03dcac106bb1954fd9bf0efff31a68ab999fb18.pkg	KO5ifR1dQ+eHBhgZWphDTTUzMgTZH+biERAcBrczFJ//PLvPrH+r73z/vO0/3Q3qf0pHY3xwAwB1ARVm	UP2187-PCSE00621_00-VDHPSV000000000U	2018/6/8 15:07		42804304	bd6d2ac8d8cc336df246e9e74ae97f55fc44c5b15916194f98a3e6d0d52cca74	3.61	1
PCSE00623	US	章魚奶爸：致命捕捉 [ 英文版 ]	MISSING	MISSING	UP2104-PCSE00623_00-OCTODADDADLIESTC						
PCSE00627	US	X蒼炎：失去的記憶 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/UP1024/PCSE00627_00/UP1024-PCSE00627_00-XBLAZE2VITAUSA00_bg_1_7df40682bafccb7189fed733179b9f841ec4c5bb.pkg	KO5ifR1dQ+eHBhgaGJlATTUzMgfZH+Hk4xjlahTmGeIYCjIMn/+a99x7Khp84uy1FX63Iw7f6R2N8cENAFSvFxQA	UP1024-PCSE00627_00-XBLAZE2VITAUSA00	2017/9/26 00:00		2485984912	ec43eada90dc016a90ce9f25fb79edd60a6e0ac501a5407224cd76965a57fda4	3.5	1
PCSE00628	US	阿泰諾神劍 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/UP4252/PCSE00628_00/UP4252-PCSE00628_00-AETERNOBLADE0001_bg_1_4dff551e37174d56a65ab11c364510bea0127467.pkg	KO5ifR1dQ+eHBpgYmRpBTTUzsgDb7xriGuTn7+Tj6AKyyhCf/1pL/yUv47DcGVb3tr9y6pMzozE+uAEA8F0VrAAA	UP4252-PCSE00628_00-AETERNOBLADE0001	2017/10/22 05:00		527982288	be5ee53f31a32ebe468b51e2fc41b7e9069d9bdf2ecf19baec90c27bf3e130d6	3.35	1
PCSE00630	US	荒野老城 DX [ 英文版 ]	CART ONLY	KO5ifR1dQ+eHBhgZmJtDTTUzBtsf5BzkEhHmGeLo7BgEMhOf//qz36b67db98OCBU8apLI6E0Rgf3AAAbKEVUQAA	UP2077-PCSE00630_00-RCRDXVITACARD000						
PCSE00631	US	太陽與月亮 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/UP2187/PCSE00631_00/UP2187-PCSE00631_00-SUNANDMOONPSV00U_bg_1_a67b1099b632614eb892eb3f71701825da7603af.pkg	KO5ifR1dQ+eHBhgZWphDTTUzNgTZHxzq5+jn4uvv7xcQHGZgEIrPfw/vpe46rTdZ6tXlgstXzWbuGo3xwQ0AVu4XDQAA	UP2187-PCSE00631_00-SUNANDMOONPSV00U	2017/10/24 03:06		40917584	e3b0ca776cc0926b82ed04d34038626e2fcc9c89589964f11e65d7bb0886a080	3.55	1
PCSE00633	US	靈界女孩 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/UP2135/PCSE00633_00/UP2135-PCSE00633_00-WHISPERINGWILLOW_bg_1_28594e12ec5d77c18460b7e327979b5c470f3d8c.pkg	KO5ifR1dQ+eHBhgZGptCTTUzNgbZH+7hGRzgGuTp5x7u6ePjH47Pfz25Fv7Ps87fCTfTU1SdOO/faIwPbgAA7wUU/gAA	UP2135-PCSE00633_00-WHISPERINGWILLOW	2017/9/26 00:00		525299792	07c08ea9dc968da70b4d87c42262af203e0b292716908cb07d866b15b5b572cd	3.5	1
PCSE00634	US	2013：病毒戰爭 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/UP2197/PCSE00634_00/UP2197-PCSE00634_00-2013IW0000100000_bg_1_8c0d5677d73dcb284c6ac852e6abeb85809d3503.pkg	KO5ifR1dQ+eHBhgZWppDTTUzNgHZb2RgaOwZDrYObCk+/wWf/qsinyt2+OOT/thLS65dGo3xwQ0AIn0VSQAA	UP2197-PCSE00634_00-2013IW0000100000	2018/5/3 06:04		810648544	588166b1f0703df7acda3c64215e9c2ee74edd37f63bb235b8499cfa872481c4	3.36	1
PCSE00637	US	召喚師比賽 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/UP4128/PCSE00637_00/UP4128-PCSE00637_00-G000000000000533_bg_1_d621f24265530390670dbc33f1f4fd0de3ca90fe.pkg	KO5ifR1dQ+eHBpgYGllATTUzNgfZj2Qf0EnGxvj8V3FWc9vdrzfOPLdK2S55kefWaIwPbgAAIfEVRgAA	UP4128-PCSE00637_00-G000000000000533	2018/5/3 06:04		360557040	5c708dea00f8e95a1b33e0c5695aca1c2356f309854c0bd1dc9dfec2530789b1	3.52	1
PCSE00638	US	海賊王：海賊無雙 3 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/UP0700/PCSE00638_00/UP0700-PCSE00638_00-PROJECTOP3NA0000_bg_1_37a89f2304bee9f050548038c6e45fbebc0fa452.pkg	KO5ifR1dQ+eHBoBcAjXVzNgCZH9AkL+Xq3OIf4CxH8goA3z+00m4WvE7rqTe2OqUguXJr0tHY3xwAwB4WBTH	UP0700-PCSE00638_00-PROJECTOP3NA0000	2017/9/26 00:00		2943607168	5cb8aae6d3fffaeb8b3962d866f5cc33931b714cbf4d0eb614fdbaf2863251b7	3.5	1
PCSE00639	US	電擊文庫：格鬥巔峰 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/UP0177/PCSE00639_00/UP0177-PCSE00639_00-FIGHTINGCLIMAX00_bg_1_f1af3b10f32ccfe1305ea99e9572d8872d6e1095.pkg	KO5ifR1dQ+eHBhgYmptDTTUztgTZ7+bp7hHi6efu7OPp6xgBNAMPmDvfkG2POvNxZ9Hp/4qmXMwYjfHBDQCWFBQ6	UP0177-PCSE00639_00-FIGHTINGCLIMAX00	2017/9/26 00:00		892803760	7e917098c1e1c57e75a11fe3625bf9d97c154c005ef1b2b7edc1cbaacdd21ee5	3.5	1
PCSE00640	US	鏟子騎士 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/UP2200/PCSE00640_00/UP2200-PCSE00640_00-SHOVELKNIGHT0001_bg_2_aa870b69e3a54ca3e468a77ff179a9c364725083.pkg	KO5ifR1dQ+eHBhgZQVQDTTUzAdsf7OEf5urj7efp7gFyhCE+/7WtSudaavxxT86yebUBwSprRmN8cAMAGw0UigAA	UP2200-PCSE00640_00-SHOVELKNIGHT0001	2017/9/26 00:00		138612416	13c37da46d9fbf8fb64afc2b242f912fc4e707d4e2e9b0c7d8e69d1f67f7c0ea	3.36	1
PCSE00641	US	突破行動 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/UP2165/PCSE00641_00/UP2165-PCSE00641_00-BREACHANDCLEARPS_bg_1_94ebba78d9638d294c927f349684a79ae6e8e92f.pkg	MISSING	UP2165-PCSE00641_00-BREACHANDCLEARPS	2018/1/27 15:16		727678592	46cba46e049f6f90c7fd885392f7a57013d61c3f83ca61b0342e525f1f24ace7	3.35	1
PCSE00642	US	急停貓 DX [ 英文版 ]	http://zeus.dl.playstation.net/cdn/UP4290/PCSE00642_00/UP4290-PCSE00642_00-SCRAMKITTYSCRAMS_bg_1_22617116f7eef922f39831e6343024feb0db685f.pkg	KO5ifR1dQ+eHBpgYWRpATTUzMQLZH+wc5Ojr7RkSEglmBePz3wKOfFOjha7df6X3Vj06Nyd+NMYHNwAARgkVNwAA	UP4290-PCSE00642_00-SCRAMKITTYSCRAMS	2018/6/8 14:53		90831008	442049479b6291bc3af1936b584d3f1ac9bda0c89a583fee81d5f60d701d9ad1	3.35	1
PCSE00643	US	虛擬宇宙 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/UP4540/PCSE00643_00/UP4540-PCSE00643_00-COSMOPHONYGAME00_bg_1_915a9bcb0c1679d6e219a9a6d64c768a3928df45.pkg	MISSING	UP4540-PCSE00643_00-COSMOPHONYGAME00	2018/1/27 15:14		218510704	51b31b6867c6f4a13447ef5f331a3190574d42944dc410bbfb0ef91df763bd08	3.35	1
PCSE00644	US	命運石之門 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/UP4293/PCSE00644_00/UP4293-PCSE00644_00-STEINSGATE00000A_bg_1_47ef04c45331699cebfccb614b3739318fdf091d.pkg	KO5ifR1dQ+eHBpgYWRpDTTUzMQHZHxzi6ukX7O4Y4gq20xGf/35nXZLrs3jvG8S42Plg6czK0Rgf3AAABxcUfwAA	UP4293-PCSE00644_00-STEINSGATE00000A	2017/9/26 00:00	GATE	1685786960	eebb38413cb6b6ed37ba189283e94e04fab0ca118ecd150845ee42f837ea6a85	3.5	1
PCSE00647	US	失憶症：記憶 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/UP0031/PCSE00647_00/UP0031-PCSE00647_00-AMNESIAMEMORIES1_bg_1_e1fb17c47f909228070be6420624410ae09421e0.pkg	KO5ifR1dQ+eHBgDth5lqZmIOtt/XzzXY09HX1dc/yNM12BCf/65JScQ2nJj1JVH8boBb0atZlIUWy4bRFENbAAAP1RXU	UP0031-PCSE00647_00-AMNESIAMEMORIES1	2017/10/21 19:24		2151106624	72e15696e910dbd682cc144c2d46a74f96a8e5697186b86f31a72ddaa0c5e6ee	3.5	1
PCSE00651	US	公理邊緣 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/UP2149/PCSE00651_00/UP2149-PCSE00651_00-AXIOMVERGE000000_bg_1_21f6ee6c73957e46464d20092e5d2a5580fe8dd7.pkg	KO5ifR1dQ+eHBhgZmlhCTTUzNQTbH+Hp7xvmGuTuCrEUn//eCk6YuV1MJ8Jt35+jDjP+GI3G+OAGAIygFNUA	UP2149-PCSE00651_00-AXIOMVERGE000000	2017/9/26 00:00		155402016	25adf19023ea210c8146934d64d76fc4762be7858b623719682af3f64ba2457c	3.57	1
PCSE00653	US	帥鴿男友 [ 日英文版 ]	http://zeus.dl.playstation.net/cdn/UP3643/PCSE00653_00/UP3643-PCSE00653_00-HATOFULBOYFNDPSV_bg_1_888d91163e6b41924eeeef24de8a9f8af8164bd5.pkg	KO5ifR1dQ+eHBhibmRhDTTUzNQbZ7+EY4u8W6uPkH+nm5xIQHIbPf5yf7eKf/oiab3mmPU9QaesOykKLZcNoiqEtAAB2fxYI	UP3643-PCSE00653_00-HATOFULBOYFNDPSV	2017/9/26 00:00		2039767968	9726bd6c3dab57bf939beed258a46b6465b6e7f028a38080ee891e211ca73ac5	3.5	1
PCSE00654	US	美國職業棒球大聯盟 TV 進階版 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/UP0181/PCSE00654_00/UP0181-PCSE00654_00-MLBTVPSVSTREAM15_bg_1_1f59e8ad363fe922132def480be393848e8bfe60.pkg	KO5ifR1dg/J5YfzQAANDC5ipZqYmIPt9fZxCwgKCw4JDglwdfQ1N8flP5yuDwrnZ076uSN0Z5Zjys3A0xgc3AADoxhWX	UP0181-PCSE00654_00-MLBTVPSVSTREAM15	2017/10/20 05:23		15213856	00d3e0b65f5ac7bcbbf8af9b0cdbe4367a76cbb533d744d45097d48f217635e3	3.36	1
PCSE00655	US	幾何戰爭 3：維度 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/UP0002/PCSE00655_00/UP0002-PCSE00655_00-GEOMETRYWARS3PSV_bg_1_1a8eed143425b8e69453a1be413eae31e8e532f2.pkg	KO5ifR1dQ+eHBsBsAZpqZmoKst/d1d/XNSQoMtwxKNg4IDgMn/8EJr/xuJEb63J6iXVf2l+mMspCi2XDaIqhLQAADcMVygAA	UP0002-PCSE00655_00-GEOMETRYWARS3PSV	2017/9/26 00:00	Geometry Wars³: Dimensions	74853664	e21d9e7b529a66afa025c7106dddd2bc410169b5acdba54d6381d9e1c38f886b	3.5	1
PCSE00656	US	幽浮：未知敵人 Plus [ 英文版 ]	http://zeus.dl.playstation.net/cdn/UP1001/PCSE00656_00/UP1001-PCSE00656_00-XCOMENEMYUNKPLUS_bg_1_7367dfba1e8379680a1361c394469484db5070fd.pkg	KO5ifR1dQ+eHBhgiTDUzNQPZH+Hs7+vq5+obGernHeATGozPf8pre5XFngc0bw29Kld1yXTlaIwPbgAAoAkU0AAA	UP1001-PCSE00656_00-XCOMENEMYUNKPLUS	2017/9/26 00:00		2337998240	ddfa33ff82edc3102525afec69dc02bc85495413e8259552cc3cf55decb3cb53	3.52	1
PCSE00657	US	破碎時光 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/UP2154/PCSE00657_00/UP2154-PCSE00657_00-BROKENAGEPLAYSVI_bg_1_e86a1a3b1f03e81782d67e00904e626cefad7a21.pkg	KO5ifR1dQ+eHBhgZmppATTUzNQfZ7xTk7+3q5+juGuDjGBkc5onPf5t7i+PlwiXWfmLzZk8oyVamLLRYNoymGNoCAOG3E98A	UP2154-PCSE00657_00-BROKENAGEPLAYSVI	2017/9/26 00:00		1721313936	0cde49a118debbea3f0f8196702dc2ed17ce2cc67b480b3c3d01561956c26ca4	3.36	1
PCSE00658	US	觸手也瘋狂 重製版 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/UP2154/PCSE00658_00/UP2154-PCSE00658_00-DAYOFTHETENTACLE_bg_1_d89992429d331f11b318e320b6cb252d4c5e5057.pkg	KO5ifR1dQ+eHBhgZmppATTUztQDZ7+IY6e8W4uEa4uoX4ujs44rPf0X27tPsnLXSHG7vVHZJilxNWWixbBhNMbQFADJbFBYA	UP2154-PCSE00658_00-DAYOFTHETENTACLE	2017/10/21 19:24		1114498192	f749375d1ea26334ce973465f1cab746dc6e1fe53dc5667b7803260a365cda2f	3.57	1
PCSE00661	US	超次元海王星：重生 3 V世紀 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/UP0031/PCSE00661_00/UP0031-PCSE00661_00-NEPTUNEREBIRTH03_bg_1_a3700dd0665858b25d3975127bc614d068a4866a.pkg	KO5ifR1dQ+eHBgDth5lqZmYIst/PNSAk1M81yNXJMyjEw8AYn/9am865njT/lCVToP7g9YrX8qMxPrgBAPxaFagA	UP0031-PCSE00661_00-NEPTUNEREBIRTH03	2017/9/26 00:00		2942828480	723d995c1d6658d3890e12bdbbbf71c2cae3b45d40555e2a7ebc4052da4a90a0	3.5	1
PCSE00663	US	魔方消除 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/UP0075/PCSE00663_00/UP0075-PCSE00663_00-BLOXIQGAMENA0001_bg_1_7001bbd6f1c078b67b60a112381572acd26aa8b8.pkg	KO5ifR1dQ+eHBgCdYgo11czMGGS/k49/hGegu6Ovqx/IKEN8/nv5yCThN0NtyG8ONcvk3hOxozE+uAEAxOEUVQAA	UP0075-PCSE00663_00-BLOXIQGAMENA0001	2018/9/15 08:48		362788112	03d32c2dae7884b83089491be1d5e61540f438306cdf635bc23df1eca2714f60	3.36	1
PCSE00665	US	合金彈頭 3 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/UP0576/PCSE00665_00/UP0576-PCSE00665_00-METALSLUG3000000_bg_1_a1cb1d9f8d2db17309a7f65aef7df94b39241fb5.pkg	KO5ifR1dQ+eHBhiYmptBTTUzMwXZ7+sa4ugT7BPqbgyxFJ//FgSzrqsxmX+Am69n/uHrautHY3xwAwAEbBPr	UP0576-PCSE00665_00-METALSLUG3000000	2017/10/28 22:22		107025952	1423a28e03c0a884fbc0ddb6c43cfa84d988e66f7e6fb2f392d29ec1c6150290	3.36	1
PCSE00666	US	亂世英雄 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/UP4126/PCSE00666_00/UP4126-PCSE00666_00-HEROESOFLOOTPVUS_bg_1_8bded25206cd3ff663f132d1a068ce72f757bc6f.pkg	KO5ifR1dQ+eHBpgYGplBTTUzMwPZ7+Ea5O8a7O/m4+8fEhAWGozPf3e25F/f/F1vtdMOpijNdVeTR2N8cAMA4EYWIwAA	UP4126-PCSE00666_00-HEROESOFLOOTPVUS	2017/10/23 07:47		42877024	b558acfe02132eeb9a13cc8a6b6ab06e5d6132d10df602ee5d78fc96c244ea79	3.52	1
PCSE00667	US	世界拉力錦標賽 5 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/UP4008/PCSE00667_00/UP4008-PCSE00667_00-WRC5000000000000_bg_1_94940ba0257e7e600b170974fb61e472feae0e55.pkg	MISSING	UP4008-PCSE00667_00-WRC5000000000000	2018/3/14 08:41		3088645968	6ac6aee9beb260b3e5ea902c2b98a677b2fd1485b1f9d2bc393f78e7ea5dd25c	3.52	1
PCSE00669	US	蜘蛛：月亮籠罩的儀式 [ 需 3.61 及以上系統版本 | 英文版 ]	http://zeus.dl.playstation.net/cdn/UP0675/PCSE00669_00/UP0675-PCSE00669_00-SPIDER2PSV000000_bg_1_75e046b43a0db373b17fe70938e45e387dcd8e38.pkg	KO5ifR1dQ+eHBhiYmZtCTTUzswTZHxzg6eIaZBQQHAaxFJ//Zn/2N2IxiLy4coMEj5uKmONojA9uAABVlRJD	UP0675-PCSE00669_00-SPIDER2PSV000000	2018/4/24 07:57		1232179792	39a93d6396083f932ec7f925216e11de1f6e4fad9d8e95eb94b14318d50db9e3	3.61	1
PCSE00670	US	樂高漫威復仇者聯盟 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/UP1018/PCSE00670_00/UP1018-PCSE00670_00-LEGOMARVELAVENGE_bg_2_495f93dbc878b9e2e7f18fbed1a488a0ea55ce77.pkg	KO5ifR1dQ+eHBhgaGFpATTUzB9vv4+ru7+sYFObq4xjm6ufuis9/bMWmIeeWXLv2futJ3ZRzm/pHY3xwAwABGxZH	UP1018-PCSE00670_00-LEGOMARVELAVENGE	2018/3/27 17:19		1386031952	c1d3f09f5dccb47b55763aae809db48c97d03f2f7c3b466e048fbc7c2f141768	3.55	1
PCSE00671	US	物理調整版 [ 英文版 ]	http://zeus.dl.playstation.net/cdn/UP0969/PCSE00671_00/UP0969-PCSE00671_00-0000000000000000_bg_2_401b63d66233de790f8339e877bfe82eace84ed7.pkg	KO5ifR1dQ+eHBhhYmllCTTUzNwTZb4AG8Pnv4GXdJybKgWwNQhX2B64adIzG+OAGAGQrEm4A	UP0969-PCSE00671_00-0000000000000000	2018/1/17 10:14		381078784	e61e7d39044f89e99a2ed43126927d34d499156dffd624dc49ffa58c1a260260	3.5	1
PCSE00672	US	文明：變革 2 Plus [ 英文版 ]	http://zeus.dl.playstation.net/cdn/UP1001/PCSE00672_00/UP1001-PCSE00672_00-CIVILIZAREV2PLUS_bg_2_5da9d238bc9d974246c4b0b6a469d87f531023ea.pkg	KO5ifR1dQ+eHBhgiTDUzNwLZ7+wZ5unjGeUY5BpmFOATGozPf9+PLmL7r7J4GYfFmrObrJw6RmN8cAMApx4VbQAA	UP1001-PCSE00672_00-CIVILIZAREV2PLUS	2017/9/26 00:00	Civilization Revolution 2 Plus	469274288	f8a7416886679eb625883d62c10c5a6f51d1e95aed7669485f73a38a6f980101	3.57	1
